@relation 'data4-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A4-NUnknown-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A6-NUnknown-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.Discretize-F-B5-M-1.0-Rfirst-last-precision6-unset-class-temporarily-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,6,7,8,9,10,11,5-weka.filters.unsupervised.attribute.Reorder-R2,3,4,1-weka.filters.unsupervised.attribute.Reorder-R1,2,4,3-weka.filters.unsupervised.attribute.Reorder-R2,3,4,1-weka.filters.unsupervised.attribute.Reorder-R1,2,4,3-weka.filters.unsupervised.attribute.Discretize-F-B10-M-1.0-R3-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R3-precision6'

@attribute Global_Sales {'\'(-inf-0.045]\'','\'(0.045-0.115]\'','\'(0.115-0.255]\'','\'(0.255-0.615]\'','\'(0.615-inf)\''}
@attribute Platform {Wii,NES,GB,DS,X360,PS3,PS2,SNES,GBA,3DS,PS4,N64,PS,XB,PC,2600,PSP,XOne,GC,WiiU,GEN,DC,PSV,SAT,SCD,WS,NG,TG16,3DO,GG,PCFX}
@attribute Year {'\'(-inf-1984]\'','\'(1984-1988]\'','\'(1988-1992]\'','\'(1992-1996]\'','\'(1996-2000]\'','\'(2000-2004]\'','\'(2004-2008]\'','\'(2008-2012]\'','\'(2012-2016]\'','\'(2016-inf)\''}
@attribute Genre {Sports,Platform,Racing,Role-Playing,Puzzle,Misc,Shooter,Simulation,Action,Fighting,Adventure,Strategy}

@data
'\'(0.255-0.615]\'',PSV,'\'(2008-2012]\'',Action
'\'(0.115-0.255]\'',PSV,'\'(2008-2012]\'',Action
'\'(0.115-0.255]\'',PC,'\'(2008-2012]\'',Action
'\'(0.115-0.255]\'',DS,'\'(2008-2012]\'',Action
'\'(0.115-0.255]\'',WiiU,'\'(2008-2012]\'',Action
'\'(0.615-inf)\'',PS3,'\'(2008-2012]\'',Action
'\'(0.615-inf)\'',X360,'\'(2008-2012]\'',Action
'\'(0.615-inf)\'',PS3,'\'(2008-2012]\'',Fighting
'\'(0.615-inf)\'',PS3,'\'(2008-2012]\'',Role-Playing
'\'(0.615-inf)\'',PS3,'\'(2008-2012]\'',Fighting
'\'(0.615-inf)\'',PS3,'\'(2008-2012]\'',Fighting
'\'(0.615-inf)\'',Wii,'\'(2008-2012]\'',Puzzle
'\'(0.615-inf)\'',3DS,'\'(2008-2012]\'',Misc
'\'(0.615-inf)\'',3DS,'\'(2008-2012]\'',Adventure
'\'(0.255-0.615]\'',X360,'\'(2008-2012]\'',Fighting
'\'(0.255-0.615]\'',X360,'\'(2008-2012]\'',Fighting
'\'(0.255-0.615]\'',PS3,'\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'',3DS,'\'(2008-2012]\'',Role-Playing
'\'(0.255-0.615]\'',PSP,'\'(2008-2012]\'',Strategy
'\'(0.255-0.615]\'',X360,'\'(2008-2012]\'',Fighting
'\'(0.255-0.615]\'',PSP,'\'(2008-2012]\'',Fighting
'\'(0.255-0.615]\'',PSP,'\'(2008-2012]\'',Strategy
'\'(0.255-0.615]\'',PS3,'\'(2008-2012]\'',Strategy
'\'(0.115-0.255]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(0.115-0.255]\'',X360,'\'(2008-2012]\'',Simulation
'\'(0.115-0.255]\'',PSP,'\'(2008-2012]\'',Action
'\'(0.115-0.255]\'',3DS,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',WiiU,'\'(2008-2012]\'',Fighting
'\'(0.115-0.255]\'',PS3,'\'(2008-2012]\'',Racing
'\'(0.115-0.255]\'',PSP,'\'(2008-2012]\'',Action
'\'(0.115-0.255]\'',3DS,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',3DS,'\'(2008-2012]\'',Platform
'\'(0.115-0.255]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',PSV,'\'(2008-2012]\'',Action
'\'(0.115-0.255]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',X360,'\'(2008-2012]\'',Racing
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Sports
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PS3,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',DS,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSV,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',3DS,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',3DS,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',Wii,'\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'',3DS,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSV,'\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',PC,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',3DS,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',PS3,'\'(2008-2012]\'',Shooter
'\'(0.045-0.115]\'',WiiU,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',X360,'\'(2008-2012]\'',Shooter
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',3DS,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Simulation
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',3DS,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PS3,'\'(2008-2012]\'',Shooter
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Misc
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Misc
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PC,'\'(2008-2012]\'',Racing
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',3DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Fighting
'\'(-inf-0.045]\'',X360,'\'(2008-2012]\'',Fighting
'\'(0.615-inf)\'',PS3,'\'(2008-2012]\'',Action
'\'(0.615-inf)\'',X360,'\'(2008-2012]\'',Action
'\'(0.615-inf)\'',PS3,'\'(2008-2012]\'',Action
'\'(0.615-inf)\'',X360,'\'(2008-2012]\'',Action
'\'(0.615-inf)\'',PS3,'\'(2008-2012]\'',Action
'\'(0.615-inf)\'',X360,'\'(2008-2012]\'',Action
'\'(0.115-0.255]\'',WiiU,'\'(2008-2012]\'',Action
'\'(0.115-0.255]\'',Wii,'\'(2008-2012]\'',Action
'\'(0.615-inf)\'',Wii,'\'(2008-2012]\'',Action
'\'(0.255-0.615]\'',X360,'\'(2008-2012]\'',Action
'\'(0.255-0.615]\'',PS3,'\'(2008-2012]\'',Action
'\'(0.255-0.615]\'',3DS,'\'(2008-2012]\'',Action
'\'(0.115-0.255]\'',WiiU,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',Wii,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Action
'\'(0.615-inf)\'',PS3,'\'(2008-2012]\'',Racing
'\'(0.255-0.615]\'',X360,'\'(2008-2012]\'',Racing
'\'(0.255-0.615]\'',PS3,'\'(2008-2012]\'',Racing
'\'(0.255-0.615]\'',X360,'\'(2008-2012]\'',Racing
'\'(0.115-0.255]\'',X360,'\'(2008-2012]\'',Racing
'\'(0.115-0.255]\'',PS3,'\'(2008-2012]\'',Racing
'\'(0.115-0.255]\'',PC,'\'(2008-2012]\'',Racing
'\'(-inf-0.045]\'',PC,'\'(2008-2012]\'',Racing
'\'(0.615-inf)\'',3DS,'\'(2008-2012]\'',Puzzle
'\'(0.255-0.615]\'',3DS,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',Wii,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',3DS,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',3DS,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSV,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PSV,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(0.115-0.255]\'',PS3,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',PC,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',X360,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',PC,'\'(2008-2012]\'',Misc
'\'(0.615-inf)\'',PC,'\'(2008-2012]\'',Action
'\'(0.615-inf)\'',PS3,'\'(2008-2012]\'',Fighting
'\'(0.255-0.615]\'',PS3,'\'(2008-2012]\'',Action
'\'(0.255-0.615]\'',PS3,'\'(2008-2012]\'',Fighting
'\'(0.255-0.615]\'',PSV,'\'(2008-2012]\'',Action
'\'(0.255-0.615]\'',PS3,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',X360,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PS3,'\'(2008-2012]\'',Strategy
'\'(0.045-0.115]\'',WiiU,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',X360,'\'(2008-2012]\'',Fighting
'\'(-inf-0.045]\'',WiiU,'\'(2008-2012]\'',Strategy
'\'(0.045-0.115]\'',3DS,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Racing
'\'(-inf-0.045]\'',3DS,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PC,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Puzzle
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Platform
'\'(0.045-0.115]\'',PSV,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSV,'\'(2008-2012]\'',Racing
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Platform
'\'(-inf-0.045]\'',3DS,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',X360,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Simulation
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(0.255-0.615]\'',PSV,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',PSV,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',DS,'\'(2008-2012]\'',Puzzle
'\'(-inf-0.045]\'',3DS,'\'(2008-2012]\'',Adventure
'\'(0.615-inf)\'',PSV,'\'(2008-2012]\'',Role-Playing
'\'(0.615-inf)\'',PS3,'\'(2008-2012]\'',Fighting
'\'(0.255-0.615]\'',3DS,'\'(2008-2012]\'',Role-Playing
'\'(0.255-0.615]\'',3DS,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',X360,'\'(2008-2012]\'',Fighting
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',WiiU,'\'(2008-2012]\'',Platform
'\'(0.615-inf)\'',PC,'\'(2008-2012]\'',Simulation
'\'(0.255-0.615]\'',PS3,'\'(2008-2012]\'',Adventure
'\'(0.255-0.615]\'',X360,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',PS3,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',PC,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',PC,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',X360,'\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'',3DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Shooter
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',Wii,'\'(2008-2012]\'',Racing
'\'(0.615-inf)\'',3DS,'\'(2008-2012]\'',Action
'\'(0.115-0.255]\'',3DS,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',3DS,'\'(2008-2012]\'',Action
'\'(0.255-0.615]\'',X360,'\'(2008-2012]\'',Fighting
'\'(0.115-0.255]\'',PS3,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',3DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',3DS,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PSV,'\'(2008-2012]\'',Adventure
'\'(0.615-inf)\'',PS3,'\'(2008-2012]\'',Adventure
'\'(0.615-inf)\'',X360,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PC,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',3DS,'\'(2008-2012]\'',Misc
'\'(0.255-0.615]\'',Wii,'\'(2008-2012]\'',Misc
'\'(0.115-0.255]\'',PC,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PC,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',Wii,'\'(2008-2012]\'',Misc
'\'(0.115-0.255]\'',PSP,'\'(2008-2012]\'',Misc
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',PS3,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',PS3,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',3DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSV,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',Wii,'\'(2008-2012]\'',Action
'\'(0.115-0.255]\'',3DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',3DS,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PS3,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PC,'\'(2008-2012]\'',Strategy
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'',PSV,'\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Strategy
'\'(0.255-0.615]\'',3DS,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',X360,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PC,'\'(2008-2012]\'',Strategy
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',PS3,'\'(2008-2012]\'',Sports
'\'(0.045-0.115]\'',3DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Sports
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Strategy
'\'(0.255-0.615]\'',PSV,'\'(2008-2012]\'',Action
'\'(0.115-0.255]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',3DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Fighting
'\'(0.255-0.615]\'',3DS,'\'(2008-2012]\'',Misc
'\'(0.045-0.115]\'',PC,'\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'',PSV,'\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'',PSV,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',3DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',3DS,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSV,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',3DS,'\'(2008-2012]\'',Action
'\'(0.115-0.255]\'',PS3,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'',X360,'\'(2008-2012]\'',Simulation
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Misc
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',3DS,'\'(2008-2012]\'',Puzzle
'\'(0.115-0.255]\'',PC,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',PC,'\'(2008-2012]\'',Adventure
'\'(0.115-0.255]\'',PS3,'\'(2008-2012]\'',Shooter
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(0.115-0.255]\'',3DS,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PS3,'\'(2008-2012]\'',Fighting
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PC,'\'(2008-2012]\'',Role-Playing
'\'(0.115-0.255]\'',PC,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PC,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',Wii,'\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'',PS3,'\'(2008-2012]\'',Adventure
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',X360,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Simulation
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',X360,'\'(2008-2012]\'',Action
'\'(0.045-0.115]\'',PSP,'\'(2008-2012]\'',Role-Playing
'\'(-inf-0.045]\'',PC,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',3DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PSV,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',X360,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSV,'\'(2008-2012]\'',Misc
'\'(-inf-0.045]\'',X360,'\'(2008-2012]\'',Fighting
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Fighting
'\'(-inf-0.045]\'',PC,'\'(2008-2012]\'',Strategy
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Misc
'\'(-inf-0.045]\'',3DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Adventure
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Puzzle
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Puzzle
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',DS,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',3DS,'\'(2008-2012]\'',Puzzle
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PC,'\'(2008-2012]\'',Puzzle
'\'(-inf-0.045]\'',PC,'\'(2008-2012]\'',Puzzle
'\'(-inf-0.045]\'',PSP,'\'(2008-2012]\'',Action
'\'(-inf-0.045]\'',PS3,'\'(2008-2012]\'',Sports
'\'(-inf-0.045]\'',PC,'\'(2008-2012]\'',Strategy
'\'(0.615-inf)\'',3DS,'\'(2012-2016]\'',Role-Playing
'\'(0.615-inf)\'',3DS,'\'(2012-2016]\'',Simulation
'\'(0.615-inf)\'',3DS,'\'(2012-2016]\'',Action
'\'(0.615-inf)\'',WiiU,'\'(2012-2016]\'',Platform
'\'(0.615-inf)\'',3DS,'\'(2012-2016]\'',Action
'\'(0.615-inf)\'',WiiU,'\'(2012-2016]\'',Platform
'\'(0.615-inf)\'',3DS,'\'(2012-2016]\'',Role-Playing
'\'(0.615-inf)\'',3DS,'\'(2012-2016]\'',Role-Playing
'\'(0.615-inf)\'',3DS,'\'(2012-2016]\'',Platform
'\'(0.615-inf)\'',3DS,'\'(2012-2016]\'',Misc
'\'(0.615-inf)\'',WiiU,'\'(2012-2016]\'',Action
'\'(0.615-inf)\'',WiiU,'\'(2012-2016]\'',Misc
'\'(0.615-inf)\'',3DS,'\'(2012-2016]\'',Platform
'\'(0.615-inf)\'',WiiU,'\'(2012-2016]\'',Strategy
'\'(0.615-inf)\'',WiiU,'\'(2012-2016]\'',Platform
'\'(0.615-inf)\'',3DS,'\'(2012-2016]\'',Adventure
'\'(0.615-inf)\'',WiiU,'\'(2012-2016]\'',Sports
'\'(0.615-inf)\'',WiiU,'\'(2012-2016]\'',Sports
'\'(0.615-inf)\'',3DS,'\'(2012-2016]\'',Puzzle
'\'(0.255-0.615]\'',WiiU,'\'(2012-2016]\'',Action
'\'(0.115-0.255]\'',WiiU,'\'(2012-2016]\'',Misc
'\'(0.115-0.255]\'',3DS,'\'(2012-2016]\'',Misc
'\'(0.045-0.115]\'',3DS,'\'(2012-2016]\'',Role-Playing
'\'(0.615-inf)\'',X360,'\'(2012-2016]\'',Misc
'\'(0.615-inf)\'',XOne,'\'(2012-2016]\'',Racing
'\'(0.615-inf)\'',X360,'\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'',XOne,'\'(2012-2016]\'',Action
'\'(0.615-inf)\'',XOne,'\'(2012-2016]\'',Action
'\'(0.255-0.615]\'',XOne,'\'(2012-2016]\'',Simulation
'\'(0.045-0.115]\'',X360,'\'(2012-2016]\'',Simulation
'\'(0.045-0.115]\'',XOne,'\'(2012-2016]\'',Fighting
'\'(0.615-inf)\'',PS3,'\'(2012-2016]\'',Action
'\'(0.615-inf)\'',X360,'\'(2012-2016]\'',Action
'\'(0.615-inf)\'',X360,'\'(2012-2016]\'',Sports
'\'(0.615-inf)\'',PS3,'\'(2012-2016]\'',Sports
'\'(0.615-inf)\'',X360,'\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'',PS3,'\'(2012-2016]\'',Shooter
'\'(0.615-inf)\'',PS4,'\'(2012-2016]\'',Sports
'\'(0.615-inf)\'',PS3,'\'(2012-2016]\'',Sports
'\'(0.615-inf)\'',X360,'\'(2012-2016]\'',Sports
